x	y
1315	0.0418035
1316	0.0294895
1317	0.0195844
1318	0.042673
1319	0.0200695
1320	0.0214218
1321	0.0414605
1322	0.0285157
1323	0.0265788
1324	0.04894
1325	0.0237702
1326	0.0320916
1327	0.0168671
1328	0.0308193
1329	0.0191973
1330	0.0257555
1331	0.0165669
1332	0.0300891
1333	0.0313828
1334	0.0337678
1335	0.019051
1336	0.0318638
1337	0.0186705
1338	0.0345085
1339	0.0395438
1340	0.0272218
1341	0.0188047
1342	0.0183183
1343	0.0314285
1344	0.0179667
1345	0.0172599
1346	0.0249186
1347	0.0271042
1348	0.0176248
1349	0.025942
1350	0.018577
1351	0.0182153
1352	0.0178117
1353	0.0199376
1354	0.0174601
1355	0.0278677
1356	0.0199425
1357	0.0245869
1358	0.0327679
1359	0.0185602
1360	0.0260714
1361	0.0280586
1362	0.0240099
1363	0.0148538
1364	0.0199101
1365	0.0121344
1366	0.024614
1367	0.0122982
1368	0.0166374
1369	0.0209463
1370	0.0153008
1371	0.0324216
1372	0.00935769
1373	0.0129849
1374	0.0173615
1375	0.0195141
1376	0.0165417
1377	0.0186585
1378	0.0177962
1379	0.0178239
1380	0.0148698
1381	0.00540672
1382	0.0167215
1383	0.0216197
1384	0.0174866
1385	0.00818976
1386	0.00820558
1387	0.0123289
1388	0.0159847
1389	0.00379544
1390	0.0117625
1391	0.0210437
1392	0.0109219
1393	0.010684
1394	0.0162088
1395	0.013394
1396	0.00917199
1397	0.0155266
1398	0.00996781
1399	0.0122625
1400	0.0177948
1401	0.0217291
1402	0.0133777
1403	0.0201265
1404	0.01859
1405	0.0285555
1406	0.0143592
1407	0.0203564
1408	0.0182625
1409	0.0160676
1410	0.0208992
1411	0.0238327
1412	0.0264022
1413	0.0255755
1414	0.019035
1415	0.0155125
1416	0.0262699
1417	0.0237966
1418	0.00920657
1419	0.0191623
1420	0.0193538
1421	0.016253
1422	0.00929864
1423	0.02038
1424	0.0172159
1425	0.0180188
1426	0.0123254
1427	0.0250634
1428	0.0136432
1429	0.0258257
1430	0.022544
1431	0.00928255
1432	0.0153373
1433	0.0143344
1434	0.0150063
1435	0.00545462
1436	0.0124773
1437	0.0214982
1438	0.0143947
1439	0.0175471
1440	0.0197851
1441	0.0199374
1442	0.0168824
1443	0.0208783
1444	0.00372428
1445	0.011663
1446	0.00534249
1447	0.0193932
1448	0.0122195
1449	0.0117196
1450	0.0066936
1451	0.00586439
1452	0.0160768
1453	0.0128563
1454	0.00568056
1455	0.00781709
1456	0.00693405
1457	0.0117201
1458	0.0103023
1459	0.012786
1460	0.0065662
1461	0.0100718
1462	0.0110017
1463	0.015133
1464	0.00653056
1465	0.00675509
1466	0.0124405
1467	0.0155487
1468	0.00742639
1469	0.00690673
1470	0.0116865
1471	0.0154331
1472	0.00830253
1473	0.00860004
1474	0.0061182
1475	0.00414159
1476	0.0108077
1477	0.0111394
1478	0.0126609
1479	0.00724188
1480	0.0118792
1481	0.00572281
1482	0.0141132
1483	0.00798986
1484	0.00618506
1485	0.00706679
1486	0.0129368
1487	0.00551192
1488	0.0132172
1489	0.012809
1490	0.00733769
1491	0.0125398
1492	0.00205997
1493	0.0144673
1494	0.0126614
1495	0.00495452
1496	0.00478593
1497	0.000134515
1498	0.00894872
1499	0.00356117
1500	0.00747505
1501	0.02145
1502	0.0240596
1503	0.0340753
1504	0.0164944
1505	0.0159111
1506	0.0192357
1507	0.021398
1508	0.0173475
1509	0.025343
1510	0.0222852
1511	0.0221335
1512	0.0160187
1513	0.0260897
1514	0.0226745
1515	0.0164707
1516	0.0242241
1517	0.0143972
1518	0.021802
1519	0.0141354
1520	0.0168875
1521	0.00877039
1522	0.0166058
1523	0.01542
1524	0.0227463
1525	0.0215832
1526	0.012581
1527	0.0151505
1528	0.00968928
1529	0.023368
1530	0.0257518
1531	0.0128593
1532	0.0191372
1533	0.0157031
1534	0.0182875
1535	0.0260919
1536	0.0124928
1537	0.0214873
1538	0.0093391
1539	0.00772437
1540	0.0147495
1541	0.00903879
1542	0.017522
1543	0.012036
1544	0.0124175
1545	0.0161139
1546	0.0174579
1547	0.01504
1548	0.00978389
1549	0.0203533
1550	0.0124513
1551	0.0178851
1552	0.015094
1553	0.00886146
1554	0.0194347
1555	0.00711561
1556	0.00693093
1557	0.0170615
1558	0.0106962
1559	0.011835
1560	0.0161431
1561	0.00957512
1562	0.00769481
1563	0.014571
1564	0.0121226
1565	0.00371488
1566	0.00592158
1567	0.00547974
1568	0.00842039
1569	0.00411464
1570	0.00120571
1571	0.0109871
1572	0.00594389
1573	0.000173633
1574	0.00444875
1575	0.0105232
1576	0.00322306
1577	0.000890818
1578	0.000223445
1579	0.00232568
1580	0.00234934
1581	0.0031809
1582	3.3989e-05
1583	0.00225099
1584	4.46375e-06
1585	0.00450758
1586	0.000455638
1587	0.00292352
1588	0.0018542
1589	0.00270657
1590	4.88911e-06
1591	0.00361819
1592	6.0843e-05
1593	1.10278e-05
1594	0.000166501
1595	0.00323399
1596	0.00153271
1597	0.00101435
1598	0.00409631
1599	0.000135219
1600	0.000185862
1601	0.00520481
1602	0.00681728
1603	0.0128267
1604	0.00736058
1605	0.0144647
1606	0.0175492
1607	0.0116526
1608	0.00589678
1609	0.00911537
1610	0.00824051
1611	0.00781115
1612	0.00612581
1613	0.00596628
1614	0.00644502
1615	0.00562147
1616	0.00735807
1617	0.00336214
1618	0.00365882
1619	0.00546946
1620	0.00104166
1621	0.00711915
1622	0.00238994
1623	0.0055836
1624	0.00530879
1625	0.00175742
1626	0.0037062
1627	0.00060249
1628	0.00815263
1629	0.00268884
1630	0.00438934
1631	0.000688662
1632	0.000951347
1633	0.00314742
1634	0.00579381
1635	1.99642e-05
1636	0.000263635
1637	9.31225e-06
1638	0.00700878
1639	6.53715e-06
1640	0.00377281
1641	0.0018409
1642	0.00259583
1643	1.32584e-05
1644	0.00192464
1645	0.000214248
1646	5.32002e-06
1647	0.00320757
1648	0.00636395
1649	0.00143304
1650	0.00150709
1651	0.00473447
1652	0.00317549
1653	0.00166554
1654	0.00787077
1655	5.11798e-05
1656	0.00397559
1657	0.00236227
1658	0.00377087
1659	0.00213547
1660	0.00556053
1661	0.00675523
1662	0.00081478
1663	0.00153299
1664	0.00245715
1665	0.000733212
1666	0.000616786
1667	0.000482273
1668	0.00234182
1669	8.82982e-05
1670	0.000413364
1671	0.000238647
1672	0.000185618
1673	7.11121e-05
1674	0.00200402
1675	8.14049e-05
1676	2.06128e-05
1677	3.63499e-05
1678	0.00210857
1679	9.61854e-06
1680	0.000128299
1681	8.86869e-05
1682	0.00319294
1683	1.32598e-05
1684	0.000929453
1685	1.48112e-05
1686	0.00228847
1687	3.9141e-06
1688	1.19753e-05
1689	1.92238e-05
1690	1.80688e-06
1691	7.00204e-05
1692	1.52401e-05
1693	1.31669e-05
1694	0.00253674
1695	4.52564e-06
1696	5.66939e-06
1697	5.1525e-06
1698	1.50419e-06
1699	0.00116447
1700	1.89052e-05
